,PLAYER_ID,PLAYER_NAME,TEAM_ID,Team,Age,Season,FGM,FGA,FG%,Distance
1223,1628410,Edmond Sumner,1610612751,BKN,27.0,2022-23,4,13,0.308,2
1224,201569,Eric Gordon,1610612746,LAC,34.0,2022-23,10,27,0.37,2
1225,1630647,Eugene Omoruyi,1610612765,DET,26.0,2022-23,1,3,0.333,2
1226,203095,Evan Fournier,1610612752,NYK,30.0,2022-23,5,16,0.313,2
1227,1630596,Evan Mobley,1610612739,CLE,21.0,2022-23,39,107,0.364,2
1228,1630267,Facundo Campazzo,1610612742,DAL,32.0,2022-23,0,0,0.0,2
1229,1628402,Frank Jackson,1610612762,UTA,24.0,2022-23,0,1,0.0,2
1230,1626163,Frank Kaminsky,1610612745,HOU,30.0,2022-23,1,3,0.333,2
1231,1628373,Frank Ntilikina,1610612742,DAL,24.0,2022-23,4,10,0.4,2
1232,1630532,Franz Wagner,1610612753,ORL,21.0,2022-23,27,65,0.415,2
1233,1627832,Fred VanVleet,1610612761,TOR,29.0,2022-23,33,81,0.407,2
1234,1627788,Furkan Korkmaz,1610612755,PHI,25.0,2022-23,3,7,0.429,2
1235,1629216,Gabe Vincent,1610612748,MIA,26.0,2022-23,19,40,0.475,2
1236,1628221,Gabe York,1610612754,IND,29.0,2022-23,0,0,0.0,2
1237,202066,Garrett Temple,1610612740,NOP,36.0,2022-23,0,2,0.0,2
1238,1629726,Garrison Mathews,1610612737,ATL,26.0,2022-23,0,1,0.0,2
1239,203914,Gary Harris,1610612753,ORL,28.0,2022-23,0,4,0.0,2
1240,1627780,Gary Payton II,1610612744,GSW,30.0,2022-23,0,1,0.0,2
1241,1629018,Gary Trent Jr.,1610612761,TOR,24.0,2022-23,39,89,0.438,2
1242,201588,George Hill,1610612754,IND,36.0,2022-23,4,7,0.571,2
1243,1627777,Georges Niang,1610612755,PHI,29.0,2022-23,4,12,0.333,2
1244,203507,Giannis Antetokounmpo,1610612749,MIL,28.0,2022-23,27,81,0.333,2
1245,1629048,Goga Bitadze,1610612753,ORL,23.0,2022-23,0,1,0.0,2
1246,201609,Goran Dragic,1610612749,MIL,36.0,2022-23,19,54,0.352,2
1247,202330,Gordon Hayward,1610612766,CHA,33.0,2022-23,49,101,0.485,2
1248,203476,Gorgui Dieng,1610612759,SAS,33.0,2022-23,5,12,0.417,2
1249,1629684,Grant Williams,1610612738,BOS,24.0,2022-23,8,20,0.4,2
1250,1628960,Grayson Allen,1610612749,MIL,27.0,2022-23,12,29,0.414,2
1251,1630535,Greg Brown III,1610612757,POR,21.0,2022-23,0,0,0.0,2
1252,1628977,Hamidou Diallo,1610612765,DET,24.0,2022-23,18,40,0.45,2
1253,203084,Harrison Barnes,1610612758,SAC,30.0,2022-23,15,38,0.395,2
1254,1629312,Haywood Highsmith,1610612748,MIA,26.0,2022-23,4,14,0.286,2
1255,1630529,Herbert Jones,1610612740,NOP,24.0,2022-23,4,9,0.444,2
1256,1630193,Immanuel Quickley,1610612752,NYK,23.0,2022-23,54,111,0.486,2
1257,1630171,Isaac Okoro,1610612739,CLE,22.0,2022-23,2,3,0.667,2
1258,1628392,Isaiah Hartenstein,1610612752,NYK,24.0,2022-23,14,38,0.368,2
1259,1630543,Isaiah Jackson,1610612754,IND,21.0,2022-23,3,13,0.231,2
1260,1630198,Isaiah Joe,1610612760,OKC,23.0,2022-23,8,14,0.571,2
1261,1630587,Isaiah Livers,1610612765,DET,24.0,2022-23,6,16,0.375,2
1262,1630600,Isaiah Mobley,1610612739,CLE,23.0,2022-23,1,1,1.0,2
1263,1629676,Isaiah Roby,1610612752,NYK,25.0,2022-23,1,4,0.25,2
1264,1630191,Isaiah Stewart,1610612765,DET,21.0,2022-23,2,3,0.667,2
1265,1630225,Isaiah Todd,1610612764,WAS,21.0,2022-23,0,0,0.0,2
1266,202397,Ish Smith,1610612743,DEN,34.0,2022-23,7,25,0.28,2
1267,1630688,Ish Wainright,1610612756,PHX,28.0,2022-23,1,2,0.5,2
1268,1627826,Ivica Zubac,1610612746,LAC,26.0,2022-23,4,10,0.4,2
1269,1631120,JD Davison,1610612738,BOS,20.0,2022-23,1,5,0.2,2
1270,1630550,JT Thor,1610612766,CHA,20.0,2022-23,8,21,0.381,2
1271,1629630,Ja Morant,1610612763,MEM,23.0,2022-23,77,164,0.47,2
1272,203210,JaMychal Green,1610612744,GSW,32.0,2022-23,2,4,0.5,2
1273,201580,JaVale McGee,1610612742,DAL,35.0,2022-23,2,4,0.5,2
1274,1631095,Jabari Smith Jr.,1610612745,HOU,19.0,2022-23,36,83,0.434,2
1275,1631133,Jabari Walker,1610612757,POR,20.0,2022-23,4,11,0.364,2
1276,1631298,Jack White,1610612743,DEN,25.0,2022-23,0,0,0.0,2
1277,1631367,Jacob Gilyard,1610612763,MEM,24.0,2022-23,0,0,0.0,2
1278,1630702,Jaden Hardy,1610612742,DAL,20.0,2022-23,4,12,0.333,2
1279,1631093,Jaden Ivey,1610612765,DET,21.0,2022-23,29,71,0.408,2
1280,1630183,Jaden McDaniels,1610612750,MIN,22.0,2022-23,26,60,0.433,2
1281,1630531,Jaden Springer,1610612755,PHI,20.0,2022-23,2,7,0.286,2
1282,203109,Jae Crowder,1610612749,MIL,32.0,2022-23,4,11,0.364,2
1283,1630256,Jae'Sean Tate,1610612745,HOU,27.0,2022-23,3,10,0.3,2
1284,1631222,Jake LaRavia,1610612763,MEM,21.0,2022-23,1,1,1.0,2
1285,1627751,Jakob Poeltl,1610612761,TOR,27.0,2022-23,39,81,0.481,2
1286,1628973,Jalen Brunson,1610612752,NYK,26.0,2022-23,83,178,0.466,2
1287,1631105,Jalen Duren,1610612765,DET,19.0,2022-23,9,17,0.529,2
1288,1630224,Jalen Green,1610612745,HOU,21.0,2022-23,35,79,0.443,2
1289,1630552,Jalen Johnson,1610612737,ATL,21.0,2022-23,6,12,0.5,2
1290,1629667,Jalen McDaniels,1610612755,PHI,25.0,2022-23,16,42,0.381,2
1291,1630188,Jalen Smith,1610612754,IND,23.0,2022-23,3,14,0.214,2
1292,1630591,Jalen Suggs,1610612753,ORL,21.0,2022-23,9,28,0.321,2
1293,1631114,Jalen Williams,1610612760,OKC,22.0,2022-23,23,49,0.469,2
1294,1631288,Jamal Cain,1610612748,MIA,24.0,2022-23,1,3,0.333,2
1295,1627750,Jamal Murray,1610612743,DEN,26.0,2022-23,49,107,0.458,2
1296,1631123,Jamaree Bouyea,1610612764,WAS,23.0,2022-23,0,0,0.0,2
1297,1630547,James Bouknight,1610612766,CHA,22.0,2022-23,5,15,0.333,2
1298,201935,James Harden,1610612755,PHI,33.0,2022-23,31,76,0.408,2
1299,201949,James Johnson,1610612754,IND,36.0,2022-23,0,1,0.0,2
1300,1630164,James Wiseman,1610612765,DET,22.0,2022-23,8,28,0.286,2
1301,1630215,Jared Butler,1610612760,OKC,22.0,2022-23,0,1,0.0,2
1302,1631197,Jared Rhoden,1610612765,DET,23.0,2022-23,2,3,0.667,2
1303,1628991,Jaren Jackson Jr.,1610612763,MEM,23.0,2022-23,8,23,0.348,2
1304,1629020,Jarred Vanderbilt,1610612747,LAL,24.0,2022-23,3,14,0.214,2
1305,1629714,Jarrell Brantley,1610612762,UTA,26.0,2022-23,0,0,0.0,2
1306,1628386,Jarrett Allen,1610612739,CLE,25.0,2022-23,22,44,0.5,2
1307,1629633,Jarrett Culver,1610612737,ATL,24.0,2022-23,1,2,0.5,2
1308,1630554,Jason Preston,1610612746,LAC,23.0,2022-23,2,4,0.5,2
1309,1629750,Javonte Green,1610612741,CHI,29.0,2022-23,0,0,0.0,2
1310,1629637,Jaxson Hayes,1610612740,NOP,22.0,2022-23,1,1,1.0,2
1311,1630643,Jay Huff,1610612764,WAS,25.0,2022-23,0,2,0.0,2
1312,1630206,Jay Scrubb,1610612753,ORL,22.0,2022-23,0,0,0.0,2
1313,1627759,Jaylen Brown,1610612738,BOS,26.0,2022-23,64,115,0.557,2
1314,1629669,Jaylen Nowell,1610612750,MIN,23.0,2022-23,39,73,0.534,2
1315,1631119,Jaylin Williams,1610612760,OKC,20.0,2022-23,8,24,0.333,2
1316,1628369,Jayson Tatum,1610612738,BOS,25.0,2022-23,30,76,0.395,2
1317,1631466,Jeenathan Williams,1610612757,POR,24.0,2022-23,0,0,0.0,2
1318,1630288,Jeff Dowtin Jr.,1610612761,TOR,25.0,2022-23,0,6,0.0,2
1319,201145,Jeff Green,1610612743,DEN,36.0,2022-23,8,19,0.421,2
1320,203924,Jerami Grant,1610612757,POR,29.0,2022-23,24,62,0.387,2
1321,1630526,Jeremiah Robinson-Earl,1610612760,OKC,22.0,2022-23,3,5,0.6,2
1322,1631110,Jeremy Sochan,1610612759,SAS,19.0,2022-23,21,41,0.512,2
1323,1630579,Jericho Sims,1610612752,NYK,24.0,2022-23,2,5,0.4,2
1324,1628975,Jevon Carter,1610612749,MIL,27.0,2022-23,18,40,0.45,2
1325,202710,Jimmy Butler,1610612748,MIA,33.0,2022-23,65,125,0.52,2
1326,1629111,Jock Landale,1610612756,PHX,27.0,2022-23,6,18,0.333,2
1327,203925,Joe Harris,1610612751,BKN,31.0,2022-23,0,6,0.0,2
1328,204060,Joe Ingles,1610612749,MIL,35.0,2022-23,1,2,0.5,2
1329,1630580,Joe Wieskamp,1610612761,TOR,23.0,2022-23,0,0,0.0,2
1330,203954,Joel Embiid,1610612755,PHI,29.0,2022-23,129,254,0.508,2
1331,1631219,John Butler Jr.,1610612757,POR,20.0,2022-23,0,2,0.0,2
1332,1628381,John Collins,1610612737,ATL,25.0,2022-23,33,69,0.478,2
1333,1629723,John Konchar,1610612763,MEM,27.0,2022-23,3,8,0.375,2
1334,202322,John Wall,1610612746,LAC,32.0,2022-23,8,23,0.348,2
1335,1631098,Johnny Davis,1610612764,WAS,21.0,2022-23,10,26,0.385,2
1336,1630548,Johnny Juzang,1610612762,UTA,22.0,2022-23,2,7,0.286,2
1337,202685,Jonas Valanciunas,1610612740,NOP,30.0,2022-23,42,96,0.438,2
1338,1628371,Jonathan Isaac,1610612753,ORL,25.0,2022-23,3,6,0.5,2
1339,1630228,Jonathan Kuminga,1610612744,GSW,20.0,2022-23,12,26,0.462,2
1340,203903,Jordan Clarkson,1610612762,UTA,30.0,2022-23,58,126,0.46,2
1341,1630692,Jordan Goodwin,1610612764,WAS,24.0,2022-23,18,40,0.45,2
1342,1631160,Jordan Hall,1610612759,SAS,21.0,2022-23,1,3,0.333,2
1343,1629162,Jordan McLaughlin,1610612750,MIN,27.0,2022-23,2,6,0.333,2
1344,1629670,Jordan Nwora,1610612754,IND,24.0,2022-23,10,28,0.357,2
1345,1629673,Jordan Poole,1610612744,GSW,23.0,2022-23,32,89,0.36,2
1346,1630648,Jordan Schakel,1610612764,WAS,24.0,2022-23,0,0,0.0,2
1347,1630631,Jose Alvarado,1610612740,NOP,25.0,2022-23,9,25,0.36,2
1348,1630528,Josh Christopher,1610612745,HOU,21.0,2022-23,28,57,0.491,2
1349,1630581,Josh Giddey,1610612760,OKC,20.0,2022-23,45,99,0.455,2
1350,1630182,Josh Green,1610612742,DAL,22.0,2022-23,10,22,0.455,2
1351,1628404,Josh Hart,1610612752,NYK,28.0,2022-23,7,29,0.241,2
1352,1631169,Josh Minott,1610612750,MIN,20.0,2022-23,0,1,0.0,2
1353,1629006,Josh Okogie,1610612756,PHX,24.0,2022-23,4,17,0.235,2
1354,1626196,Josh Richardson,1610612740,NOP,29.0,2022-23,35,80,0.438,2
1355,1630563,Joshua Primo,1610612759,SAS,20.0,2022-23,1,2,0.5,2
1356,201950,Jrue Holiday,1610612749,MIL,32.0,2022-23,38,82,0.463,2
1357,1629308,Juan Toscano-Anderson,1610612762,UTA,30.0,2022-23,3,9,0.333,2
1358,1627823,Juancho Hernangomez,1610612761,TOR,27.0,2022-23,0,0,0.0,2
1359,1630577,Julian Champagnie,1610612759,SAS,21.0,2022-23,1,3,0.333,2
1360,203944,Julius Randle,1610612752,NYK,28.0,2022-23,65,147,0.442,2
1361,1630551,Justin Champagnie,1610612738,BOS,21.0,2022-23,0,0,0.0,2
1362,203200,Justin Holiday,1610612742,DAL,34.0,2022-23,1,5,0.2,2
1363,1628382,Justin Jackson,1610612738,BOS,28.0,2022-23,1,2,0.5,2
1364,1631303,Justin Minaya,1610612757,POR,24.0,2022-23,1,3,0.333,2
1365,1626159,Justise Winslow,1610612757,POR,27.0,2022-23,5,18,0.278,2
1366,203994,Jusuf Nurkic,1610612757,POR,28.0,2022-23,5,9,0.556,2
1367,1629644,KZ Okpala,1610612758,SAC,23.0,2022-23,0,1,0.0,2
1368,1630539,Kai Jones,1610612766,CHA,22.0,2022-23,3,6,0.5,2
1369,1626157,Karl-Anthony Towns,1610612750,MIN,27.0,2022-23,6,18,0.333,2
1370,202695,Kawhi Leonard,1610612746,LAC,31.0,2022-23,83,161,0.516,2
1371,1631099,Keegan Murray,1610612758,SAC,22.0,2022-23,15,31,0.484,2
1372,1628966,Keita Bates-Diop,1610612759,SAS,27.0,2022-23,8,21,0.381,2
1373,1629640,Keldon Johnson,1610612759,SAS,23.0,2022-23,27,83,0.325,2
1374,203482,Kelly Olynyk,1610612762,UTA,32.0,2022-23,6,25,0.24,2
1375,1626162,Kelly Oubre Jr.,1610612766,CHA,27.0,2022-23,27,67,0.403,2
1376,202689,Kemba Walker,1610612742,DAL,32.0,2022-23,3,4,0.75,2
1377,1631112,Kendall Brown,1610612754,IND,19.0,2022-23,1,1,1.0,2
1378,1629134,Kendrick Nunn,1610612764,WAS,27.0,2022-23,24,45,0.533,2
1379,1631113,Kennedy Chandler,1610612763,MEM,20.0,2022-23,2,5,0.4,2
1380,1631254,Kenneth Lofton Jr.,1610612763,MEM,20.0,2022-23,2,9,0.222,2
1381,1629026,Kenrich Williams,1610612760,OKC,28.0,2022-23,10,26,0.385,2
1382,203484,Kentavious Caldwell-Pope,1610612743,DEN,30.0,2022-23,16,36,0.444,2
1383,1630231,Kenyon Martin Jr.,1610612745,HOU,22.0,2022-23,1,2,0.5,2
1384,1631165,Keon Ellis,1610612758,SAC,23.0,2022-23,0,1,0.0,2
1385,1630553,Keon Johnson,1610612757,POR,21.0,2022-23,3,11,0.273,2
1386,1630556,Kessler Edwards,1610612758,SAC,22.0,2022-23,2,2,1.0,2
1387,201142,Kevin Durant,1610612756,PHX,34.0,2022-23,124,217,0.571,2
1388,1628989,Kevin Huerter,1610612758,SAC,24.0,2022-23,28,69,0.406,2
1389,1628995,Kevin Knox II,1610612757,POR,23.0,2022-23,9,18,0.5,2
1390,201567,Kevin Love,1610612748,MIA,34.0,2022-23,6,17,0.353,2
1391,1629645,Kevin Porter Jr.,1610612745,HOU,22.0,2022-23,40,86,0.465,2
1392,1630284,Kevon Harris,1610612753,ORL,25.0,2022-23,0,1,0.0,2
1393,1626172,Kevon Looney,1610612744,GSW,27.0,2022-23,7,16,0.438,2
1394,203920,Khem Birch,1610612759,SAS,30.0,2022-23,1,3,0.333,2
1395,203114,Khris Middleton,1610612749,MIL,31.0,2022-23,22,56,0.393,2
1396,1630165,Killian Hayes,1610612765,DET,21.0,2022-23,67,168,0.399,2
1397,1630184,Kira Lewis Jr.,1610612740,NOP,22.0,2022-23,2,7,0.286,2
1398,202691,Klay Thompson,1610612744,GSW,33.0,2022-23,43,120,0.358,2
1399,1628424,Kobi Simmons,1610612766,CHA,25.0,2022-23,0,0,0.0,2
1400,1627739,Kris Dunn,1610612762,UTA,29.0,2022-23,9,21,0.429,2
1401,204001,Kristaps Porzingis,1610612764,WAS,27.0,2022-23,65,134,0.485,2
1402,203937,Kyle Anderson,1610612750,MIN,29.0,2022-23,21,42,0.5,2
1403,1628398,Kyle Kuzma,1610612764,WAS,27.0,2022-23,28,81,0.346,2
1404,200768,Kyle Lowry,1610612748,MIA,37.0,2022-23,19,36,0.528,2
1405,202681,Kyrie Irving,1610612742,DAL,31.0,2022-23,87,159,0.547,2
1406,1630163,LaMelo Ball,1610612766,CHA,21.0,2022-23,22,52,0.423,2
1407,1630205,Lamar Stevens,1610612739,CLE,25.0,2022-23,17,36,0.472,2
1408,1629013,Landry Shamet,1610612756,PHX,26.0,2022-23,6,18,0.333,2
1409,1626204,Larry Nance Jr.,1610612740,NOP,30.0,2022-23,6,17,0.353,2
1410,1628374,Lauri Markkanen,1610612762,UTA,25.0,2022-23,29,53,0.547,2
1411,2544,LeBron James,1610612747,LAL,38.0,2022-23,28,86,0.326,2
1412,1630195,Leandro Bolmaro,1610612762,UTA,22.0,2022-23,1,1,1.0,2
1413,1631311,Lester Quinones,1610612744,GSW,22.0,2022-23,0,0,0.0,2
1414,1629623,Lindell Wigginton,1610612749,MIL,25.0,2022-23,0,1,0.0,2
1415,1630322,Lindy Waters III,1610612760,OKC,25.0,2022-23,1,1,1.0,2
1416,1629022,Lonnie Walker IV,1610612747,LAL,24.0,2022-23,8,22,0.364,2
1417,1629663,Louis King,1610612755,PHI,24.0,2022-23,0,0,0.0,2
1418,1629652,Luguentz Dort,1610612760,OKC,24.0,2022-23,7,22,0.318,2
1419,1629029,Luka Doncic,1610612742,DAL,24.0,2022-23,99,186,0.532,2
1420,1630568,Luka Garza,1610612750,MIN,24.0,2022-23,4,6,0.667,2
1421,1629677,Luka Samanic,1610612762,UTA,23.0,2022-23,0,1,0.0,2
1422,1628379,Luke Kennard,1610612763,MEM,26.0,2022-23,14,29,0.483,2
1423,1628436,Luke Kornet,1610612738,BOS,27.0,2022-23,2,6,0.333,2
1424,1630644,Mac McClung,1610612755,PHI,24.0,2022-23,0,0,0.0,2
1425,1630201,Malachi Flynn,1610612761,TOR,24.0,2022-23,9,19,0.474,2
1426,1631103,Malaki Branham,1610612759,SAS,19.0,2022-23,41,78,0.526,2
1427,1627763,Malcolm Brogdon,1610612738,BOS,30.0,2022-23,26,53,0.491,2
1428,1630792,Malcolm Hill,1610612741,CHI,27.0,2022-23,0,0,0.0,2
1429,1627736,Malik Beasley,1610612747,LAL,26.0,2022-23,21,56,0.375,2
1430,1628370,Malik Monk,1610612758,SAC,25.0,2022-23,14,43,0.326,2
1431,1629603,Mamadi Diakite,1610612739,CLE,26.0,2022-23,2,6,0.333,2
1432,1630699,MarJon Beauchamp,1610612749,MIL,22.0,2022-23,3,7,0.429,2
1433,202694,Marcus Morris Sr.,1610612746,LAC,33.0,2022-23,46,108,0.426,2
1434,203935,Marcus Smart,1610612738,BOS,29.0,2022-23,12,31,0.387,2
1435,1631109,Mark Williams,1610612766,CHA,21.0,2022-23,4,10,0.4,2
1436,1628365,Markelle Fultz,1610612753,ORL,24.0,2022-23,38,91,0.418,2
1437,202693,Markieff Morris,1610612742,DAL,33.0,2022-23,5,9,0.556,2
1438,1630250,Marko Simonovic,1610612741,CHI,23.0,2022-23,0,0,0.0,2
1439,1628963,Marvin Bagley III,1610612765,DET,24.0,2022-23,17,37,0.459,2
1440,203486,Mason Plumlee,1610612746,LAC,33.0,2022-23,5,11,0.455,2
1441,1629680,Matisse Thybulle,1610612757,POR,26.0,2022-23,1,3,0.333,2
1442,1630346,Matt Ryan,1610612750,MIN,26.0,2022-23,0,1,0.0,2
1443,203521,Matthew Dellavedova,1610612758,SAC,32.0,2022-23,1,6,0.167,2
1444,1631108,Max Christie,1610612747,LAL,20.0,2022-23,3,8,0.375,2
1445,1629622,Max Strus,1610612748,MIA,27.0,2022-23,8,17,0.471,2
1446,1628467,Maxi Kleber,1610612742,DAL,31.0,2022-23,2,3,0.667,2
1447,1630593,McKinley Wright IV,1610612742,DAL,24.0,2022-23,6,14,0.429,2
1448,203086,Meyers Leonard,1610612749,MIL,31.0,2022-23,0,0,0.0,2
1449,1629662,Mfiondu Kabengele,1610612738,BOS,25.0,2022-23,0,0,0.0,2
1450,1630695,Micah Potter,1610612762,UTA,25.0,2022-23,0,0,0.0,2
1451,203487,Michael Carter-Williams,1610612753,ORL,31.0,2022-23,0,2,0.0,2
1452,1630701,Michael Foster Jr.,1610612755,PHI,20.0,2022-23,0,0,0.0,2
1453,1629008,Michael Porter Jr.,1610612743,DEN,24.0,2022-23,17,38,0.447,2
1454,1628969,Mikal Bridges,1610612751,BKN,26.0,2022-23,115,254,0.453,2
1455,201144,Mike Conley,1610612750,MIN,35.0,2022-23,31,63,0.492,2
1456,203488,Mike Muscala,1610612738,BOS,31.0,2022-23,8,19,0.421,2
1457,1630540,Miles McBride,1610612752,NYK,22.0,2022-23,5,15,0.333,2
1458,1629011,Mitchell Robinson,1610612752,NYK,25.0,2022-23,1,1,1.0,2
1459,1628964,Mo Bamba,1610612747,LAL,24.0,2022-23,3,7,0.429,2
1460,1628420,Monte Morris,1610612764,WAS,27.0,2022-23,27,57,0.474,2
1461,1626149,Montrezl Harrell,1610612755,PHI,29.0,2022-23,1,7,0.143,2
1462,1629021,Moritz Wagner,1610612753,ORL,25.0,2022-23,0,2,0.0,2
1463,1629650,Moses Brown,1610612751,BKN,23.0,2022-23,0,1,0.0,2
1464,1630541,Moses Moody,1610612744,GSW,20.0,2022-23,3,5,0.6,2
1465,1631217,Moussa Diabate,1610612746,LAC,21.0,2022-23,0,2,0.0,2
1466,1626167,Myles Turner,1610612754,IND,27.0,2022-23,31,49,0.633,2
1467,1630230,Naji Marshall,1610612740,NOP,25.0,2022-23,22,43,0.512,2
1468,1629642,Nassir Little,1610612757,POR,23.0,2022-23,5,15,0.333,2
1469,1630233,Nathan Knight,1610612750,MIN,25.0,2022-23,0,1,0.0,2
1470,1629675,Naz Reid,1610612750,MIN,23.0,2022-23,5,13,0.385,2
1471,1629674,Neemias Queta,1610612758,SAC,23.0,2022-23,0,0,0.0,2
1472,203457,Nerlens Noel,1610612751,BKN,29.0,2022-23,3,9,0.333,2
1473,1629651,Nic Claxton,1610612751,BKN,24.0,2022-23,6,13,0.462,2
1474,1630208,Nick Richards,1610612766,CHA,25.0,2022-23,2,5,0.4,2
1475,1629638,Nickeil Alexander-Walker,1610612750,MIN,24.0,2022-23,3,11,0.273,2
1476,201587,Nicolas Batum,1610612746,LAC,34.0,2022-23,1,5,0.2,2
1477,203999,Nikola Jokic,1610612743,DEN,28.0,2022-23,39,77,0.506,2
1478,1631107,Nikola Jovic,1610612748,MIA,19.0,2022-23,2,5,0.4,2
1479,202696,Nikola Vucevic,1610612741,CHI,32.0,2022-23,55,118,0.466,2
1480,203943,Noah Vonleh,1610612738,BOS,27.0,2022-23,1,2,0.5,2
1481,1626181,Norman Powell,1610612746,LAC,29.0,2022-23,21,52,0.404,2
1482,1628384,O.G. Anunoby,1610612761,TOR,25.0,2022-23,17,46,0.37,2
1483,1630167,Obi Toppin,1610612752,NYK,25.0,2022-23,0,7,0.0,2
1484,1630534,Ochai Agbaji,1610612762,UTA,23.0,2022-23,4,10,0.4,2
1485,1630846,Olivier Sarr,1610612760,OKC,24.0,2022-23,0,0,0.0,2
1486,1630209,Omer Yurtseven,1610612748,MIA,24.0,2022-23,1,2,0.5,2
1487,1630168,Onyeka Okongwu,1610612737,ATL,22.0,2022-23,8,16,0.5,2
1488,1631115,Orlando Robinson,1610612748,MIA,22.0,2022-23,0,3,0.0,2
1489,1629052,Oshae Brissett,1610612754,IND,24.0,2022-23,3,5,0.6,2
1490,203490,Otto Porter Jr.,1610612761,TOR,29.0,2022-23,0,1,0.0,2
1491,1631172,Ousmane Dieng,1610612760,OKC,19.0,2022-23,1,5,0.2,2
1492,200782,P.J. Tucker,1610612755,PHI,37.0,2022-23,4,8,0.5,2
1493,1629023,P.J. Washington,1610612766,CHA,24.0,2022-23,23,56,0.411,2
1494,1628408,PJ Dozier,1610612758,SAC,26.0,2022-23,0,3,0.0,2
1495,1631094,Paolo Banchero,1610612753,ORL,20.0,2022-23,41,107,0.383,2
1496,1627783,Pascal Siakam,1610612761,TOR,29.0,2022-23,83,182,0.456,2
1497,1626192,Pat Connaughton,1610612749,MIL,30.0,2022-23,1,2,0.5,2
1498,1631116,Patrick Baldwin Jr.,1610612744,GSW,20.0,2022-23,0,4,0.0,2
1499,201976,Patrick Beverley,1610612741,CHI,34.0,2022-23,4,7,0.571,2
1500,1630172,Patrick Williams,1610612741,CHI,21.0,2022-23,29,68,0.426,2
1501,201988,Patty Mills,1610612751,BKN,34.0,2022-23,2,10,0.2,2
1502,202331,Paul George,1610612746,LAC,32.0,2022-23,45,102,0.441,2
1503,1630194,Paul Reed,1610612755,PHI,23.0,2022-23,4,12,0.333,2
1504,1630202,Payton Pritchard,1610612738,BOS,25.0,2022-23,2,7,0.286,2
1505,1631212,Peyton Watson,1610612743,DEN,20.0,2022-23,1,4,0.25,2
1506,1630173,Precious Achiuwa,1610612761,TOR,23.0,2022-23,8,28,0.286,2
1507,1629656,Quentin Grimes,1610612752,NYK,22.0,2022-23,2,10,0.2,2
1508,1631245,Quenton Jackson,1610612764,WAS,24.0,2022-23,1,1,1.0,2
1509,1630181,R.J. Hampton,1610612765,DET,22.0,2022-23,9,18,0.5,2
1510,1629628,RJ Barrett,1610612752,NYK,22.0,2022-23,21,66,0.318,2
1511,1630564,RaiQuan Gray,1610612751,BKN,23.0,2022-23,0,0,0.0,2
1512,203526,Raul Neto,1610612739,CLE,30.0,2022-23,7,7,1.0,2
1513,203493,Reggie Bullock,1610612742,DAL,32.0,2022-23,4,7,0.571,2
1514,202704,Reggie Jackson,1610612743,DEN,33.0,2022-23,24,59,0.407,2
1515,1626158,Richaun Holmes,1610612758,SAC,29.0,2022-23,5,11,0.455,2
1516,201937,Ricky Rubio,1610612739,CLE,32.0,2022-23,21,39,0.538,2
1517,203496,Robert Covington,1610612746,LAC,32.0,2022-23,1,7,0.143,2
1518,1629057,Robert Williams III,1610612738,BOS,25.0,2022-23,1,3,0.333,2
1519,201577,Robin Lopez,1610612739,CLE,35.0,2022-23,1,1,1.0,2
1520,203585,Rodney McGruder,1610612765,DET,31.0,2022-23,3,9,0.333,2
1521,1629641,Romeo Langford,1610612759,SAS,23.0,2022-23,10,20,0.5,2
1522,1631199,Ron Harper Jr.,1610612761,TOR,23.0,2022-23,0,0,0.0,2
1523,1626220,Royce O'Neale,1610612751,BKN,29.0,2022-23,2,9,0.222,2
1524,200752,Rudy Gay,1610612762,UTA,36.0,2022-23,16,41,0.39,2
1525,203497,Rudy Gobert,1610612750,MIN,30.0,2022-23,4,12,0.333,2
1526,1629060,Rui Hachimura,1610612747,LAL,25.0,2022-23,40,82,0.488,2
1527,201566,Russell Westbrook,1610612746,LAC,34.0,2022-23,34,78,0.436,2
1528,1627853,Ryan Arcidiacono,1610612757,POR,29.0,2022-23,0,3,0.0,2
1529,1631157,Ryan Rollins,1610612744,GSW,20.0,2022-23,0,1,0.0,2
1530,1630240,Saben Lee,1610612756,PHX,23.0,2022-23,1,2,0.5,2
1531,1630180,Saddiq Bey,1610612737,ATL,24.0,2022-23,12,41,0.293,2
1532,1630573,Sam Hauser,1610612738,BOS,25.0,2022-23,3,5,0.6,2
1533,1630241,Sam Merrill,1610612739,CLE,26.0,2022-23,0,0,0.0,2
1534,1630572,Sandro Mamukelashvili,1610612759,SAS,23.0,2022-23,2,10,0.2,2
1535,1630583,Santi Aldama,1610612763,MEM,22.0,2022-23,4,14,0.286,2
1536,1630567,Scottie Barnes,1610612761,TOR,21.0,2022-23,26,84,0.31,2
1537,1630590,Scotty Pippen Jr.,1610612747,LAL,22.0,2022-23,0,1,0.0,2
1538,201586,Serge Ibaka,1610612749,MIL,33.0,2022-23,0,4,0.0,2
1539,203552,Seth Curry,1610612751,BKN,32.0,2022-23,26,39,0.667,2
1540,1631101,Shaedon Sharpe,1610612757,POR,19.0,2022-23,7,23,0.304,2
1541,1628983,Shai Gilgeous-Alexander,1610612760,OKC,24.0,2022-23,157,290,0.541,2
1542,1629003,Shake Milton,1610612755,PHI,26.0,2022-23,22,54,0.407,2
