,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM,Age,Season,FGM,FGA,FG%,Zone
892,1629603,Mamadi Diakite,1610612739,CLE,26.0,2022-23,5.0,10.0,0.5,1
893,1630699,MarJon Beauchamp,1610612749,MIL,22.0,2022-23,4.0,15.0,0.267,1
894,202694,Marcus Morris Sr.,1610612746,LAC,33.0,2022-23,61.0,130.0,0.469,1
895,203935,Marcus Smart,1610612738,BOS,29.0,2022-23,52.0,124.0,0.419,1
896,1631109,Mark Williams,1610612766,CHA,21.0,2022-23,23.0,53.0,0.434,1
897,1628365,Markelle Fultz,1610612753,ORL,24.0,2022-23,89.0,177.0,0.503,1
898,202693,Markieff Morris,1610612742,DAL,33.0,2022-23,2.0,10.0,0.2,1
899,1630250,Marko Simonovic,1610612741,CHI,23.0,2022-23,1.0,3.0,0.333,1
900,1628963,Marvin Bagley III,1610612765,DET,24.0,2022-23,63.0,128.0,0.492,1
901,203486,Mason Plumlee,1610612746,LAC,33.0,2022-23,33.0,77.0,0.429,1
902,1629680,Matisse Thybulle,1610612757,POR,26.0,2022-23,7.0,23.0,0.304,1
903,1630346,Matt Ryan,1610612750,MIN,26.0,2022-23,1.0,5.0,0.2,1
904,203521,Matthew Dellavedova,1610612758,SAC,32.0,2022-23,4.0,15.0,0.267,1
905,1631108,Max Christie,1610612747,LAL,20.0,2022-23,4.0,12.0,0.333,1
906,1629622,Max Strus,1610612748,MIA,27.0,2022-23,32.0,70.0,0.457,1
907,1628467,Maxi Kleber,1610612742,DAL,31.0,2022-23,3.0,6.0,0.5,1
908,1630593,McKinley Wright IV,1610612742,DAL,24.0,2022-23,13.0,28.0,0.464,1
909,203086,Meyers Leonard,1610612749,MIL,31.0,2022-23,2.0,2.0,1.0,1
910,1629662,Mfiondu Kabengele,1610612738,BOS,25.0,2022-23,0.0,1.0,0.0,1
911,1630695,Micah Potter,1610612762,UTA,25.0,2022-23,2.0,4.0,0.5,1
912,203487,Michael Carter-Williams,1610612753,ORL,31.0,2022-23,2.0,7.0,0.286,1
913,1630701,Michael Foster Jr.,1610612755,PHI,20.0,2022-23,,,,1
914,1629008,Michael Porter Jr.,1610612743,DEN,24.0,2022-23,29.0,70.0,0.414,1
915,1628969,Mikal Bridges,1610612751,BKN,26.0,2022-23,137.0,313.0,0.438,1
916,201144,Mike Conley,1610612750,MIN,35.0,2022-23,64.0,146.0,0.438,1
917,203488,Mike Muscala,1610612738,BOS,31.0,2022-23,15.0,29.0,0.517,1
918,1630540,Miles McBride,1610612752,NYK,22.0,2022-23,8.0,19.0,0.421,1
919,1629011,Mitchell Robinson,1610612752,NYK,25.0,2022-23,6.0,10.0,0.6,1
920,1628964,Mo Bamba,1610612747,LAL,24.0,2022-23,6.0,16.0,0.375,1
921,1628420,Monte Morris,1610612764,WAS,27.0,2022-23,53.0,109.0,0.486,1
922,1626149,Montrezl Harrell,1610612755,PHI,29.0,2022-23,22.0,45.0,0.489,1
923,1629021,Moritz Wagner,1610612753,ORL,25.0,2022-23,12.0,37.0,0.324,1
924,1629650,Moses Brown,1610612751,BKN,23.0,2022-23,6.0,12.0,0.5,1
925,1630541,Moses Moody,1610612744,GSW,20.0,2022-23,11.0,20.0,0.55,1
926,1631217,Moussa Diabate,1610612746,LAC,21.0,2022-23,5.0,11.0,0.455,1
927,1626167,Myles Turner,1610612754,IND,27.0,2022-23,96.0,168.0,0.571,1
928,1630230,Naji Marshall,1610612740,NOP,25.0,2022-23,66.0,161.0,0.41,1
929,1629642,Nassir Little,1610612757,POR,23.0,2022-23,11.0,34.0,0.324,1
930,1630233,Nathan Knight,1610612750,MIN,25.0,2022-23,5.0,14.0,0.357,1
931,1629675,Naz Reid,1610612750,MIN,23.0,2022-23,50.0,114.0,0.439,1
932,1629674,Neemias Queta,1610612758,SAC,23.0,2022-23,0.0,1.0,0.0,1
933,203457,Nerlens Noel,1610612751,BKN,29.0,2022-23,3.0,15.0,0.2,1
934,1629651,Nic Claxton,1610612751,BKN,24.0,2022-23,62.0,129.0,0.481,1
935,1630208,Nick Richards,1610612766,CHA,25.0,2022-23,12.0,51.0,0.235,1
936,1629638,Nickeil Alexander-Walker,1610612750,MIN,24.0,2022-23,18.0,46.0,0.391,1
937,201587,Nicolas Batum,1610612746,LAC,34.0,2022-23,3.0,7.0,0.429,1
938,203999,Nikola Jokic,1610612743,DEN,28.0,2022-23,225.0,359.0,0.627,1
939,1631107,Nikola Jovic,1610612748,MIA,19.0,2022-23,3.0,9.0,0.333,1
940,202696,Nikola Vucevic,1610612741,CHI,32.0,2022-23,177.0,298.0,0.594,1
941,203943,Noah Vonleh,1610612738,BOS,27.0,2022-23,1.0,4.0,0.25,1
942,1626181,Norman Powell,1610612746,LAC,29.0,2022-23,53.0,123.0,0.431,1
943,1628384,O.G. Anunoby,1610612761,TOR,25.0,2022-23,54.0,148.0,0.365,1
944,1630167,Obi Toppin,1610612752,NYK,25.0,2022-23,7.0,31.0,0.226,1
945,1630534,Ochai Agbaji,1610612762,UTA,23.0,2022-23,32.0,61.0,0.525,1
946,1630846,Olivier Sarr,1610612760,OKC,24.0,2022-23,2.0,2.0,1.0,1
947,1630209,Omer Yurtseven,1610612748,MIA,24.0,2022-23,7.0,11.0,0.636,1
948,1630168,Onyeka Okongwu,1610612737,ATL,22.0,2022-23,39.0,90.0,0.433,1
949,1631115,Orlando Robinson,1610612748,MIA,22.0,2022-23,11.0,30.0,0.367,1
950,1629052,Oshae Brissett,1610612754,IND,24.0,2022-23,8.0,26.0,0.308,1
951,203490,Otto Porter Jr.,1610612761,TOR,29.0,2022-23,2.0,3.0,0.667,1
952,1631172,Ousmane Dieng,1610612760,OKC,19.0,2022-23,11.0,27.0,0.407,1
953,200782,P.J. Tucker,1610612755,PHI,37.0,2022-23,15.0,32.0,0.469,1
954,1629023,P.J. Washington,1610612766,CHA,24.0,2022-23,100.0,230.0,0.435,1
955,1628408,PJ Dozier,1610612758,SAC,26.0,2022-23,0.0,2.0,0.0,1
956,1631094,Paolo Banchero,1610612753,ORL,20.0,2022-23,88.0,250.0,0.352,1
957,1627783,Pascal Siakam,1610612761,TOR,29.0,2022-23,195.0,432.0,0.451,1
958,1626192,Pat Connaughton,1610612749,MIL,30.0,2022-23,6.0,20.0,0.3,1
959,1631116,Patrick Baldwin Jr.,1610612744,GSW,20.0,2022-23,0.0,9.0,0.0,1
960,201976,Patrick Beverley,1610612741,CHI,34.0,2022-23,26.0,58.0,0.448,1
961,1630172,Patrick Williams,1610612741,CHI,21.0,2022-23,24.0,76.0,0.316,1
962,201988,Patty Mills,1610612751,BKN,34.0,2022-23,5.0,10.0,0.5,1
963,202331,Paul George,1610612746,LAC,32.0,2022-23,62.0,137.0,0.453,1
964,1630194,Paul Reed,1610612755,PHI,23.0,2022-23,11.0,35.0,0.314,1
965,1630202,Payton Pritchard,1610612738,BOS,25.0,2022-23,9.0,23.0,0.391,1
966,1631212,Peyton Watson,1610612743,DEN,20.0,2022-23,6.0,12.0,0.5,1
967,1630173,Precious Achiuwa,1610612761,TOR,23.0,2022-23,34.0,91.0,0.374,1
968,1629656,Quentin Grimes,1610612752,NYK,22.0,2022-23,5.0,19.0,0.263,1
969,1631245,Quenton Jackson,1610612764,WAS,24.0,2022-23,6.0,9.0,0.667,1
970,1630181,R.J. Hampton,1610612765,DET,22.0,2022-23,23.0,50.0,0.46,1
971,1629628,RJ Barrett,1610612752,NYK,22.0,2022-23,115.0,290.0,0.397,1
972,1630564,RaiQuan Gray,1610612751,BKN,23.0,2022-23,0.0,1.0,0.0,1
973,203526,Raul Neto,1610612739,CLE,30.0,2022-23,13.0,21.0,0.619,1
974,203493,Reggie Bullock,1610612742,DAL,32.0,2022-23,5.0,12.0,0.417,1
975,202704,Reggie Jackson,1610612743,DEN,33.0,2022-23,69.0,147.0,0.469,1
976,1626158,Richaun Holmes,1610612758,SAC,29.0,2022-23,17.0,32.0,0.531,1
977,201937,Ricky Rubio,1610612739,CLE,32.0,2022-23,7.0,22.0,0.318,1
978,203496,Robert Covington,1610612746,LAC,32.0,2022-23,6.0,27.0,0.222,1
979,1629057,Robert Williams III,1610612738,BOS,25.0,2022-23,13.0,32.0,0.406,1
980,201577,Robin Lopez,1610612739,CLE,35.0,2022-23,22.0,40.0,0.55,1
981,203585,Rodney McGruder,1610612765,DET,31.0,2022-23,5.0,24.0,0.208,1
982,1629641,Romeo Langford,1610612759,SAS,23.0,2022-23,30.0,81.0,0.37,1
983,1631199,Ron Harper Jr.,1610612761,TOR,23.0,2022-23,1.0,2.0,0.5,1
984,1626220,Royce O'Neale,1610612751,BKN,29.0,2022-23,18.0,61.0,0.295,1
985,200752,Rudy Gay,1610612762,UTA,36.0,2022-23,26.0,52.0,0.5,1
986,203497,Rudy Gobert,1610612750,MIN,30.0,2022-23,24.0,77.0,0.312,1
987,1629060,Rui Hachimura,1610612747,LAL,25.0,2022-23,42.0,106.0,0.396,1
988,201566,Russell Westbrook,1610612746,LAC,34.0,2022-23,59.0,162.0,0.364,1
989,1627853,Ryan Arcidiacono,1610612757,POR,29.0,2022-23,1.0,8.0,0.125,1
990,1631157,Ryan Rollins,1610612744,GSW,20.0,2022-23,1.0,3.0,0.333,1
991,1630240,Saben Lee,1610612756,PHX,23.0,2022-23,7.0,21.0,0.333,1
992,1630180,Saddiq Bey,1610612737,ATL,24.0,2022-23,36.0,103.0,0.35,1
993,1630573,Sam Hauser,1610612738,BOS,25.0,2022-23,5.0,13.0,0.385,1
994,1630241,Sam Merrill,1610612739,CLE,26.0,2022-23,1.0,1.0,1.0,1
995,1630572,Sandro Mamukelashvili,1610612759,SAS,23.0,2022-23,10.0,30.0,0.333,1
996,1630583,Santi Aldama,1610612763,MEM,22.0,2022-23,34.0,74.0,0.459,1
997,1630567,Scottie Barnes,1610612761,TOR,21.0,2022-23,132.0,313.0,0.422,1
998,1630590,Scotty Pippen Jr.,1610612747,LAL,22.0,2022-23,1.0,2.0,0.5,1
999,201586,Serge Ibaka,1610612749,MIL,33.0,2022-23,3.0,11.0,0.273,1
1000,203552,Seth Curry,1610612751,BKN,32.0,2022-23,16.0,32.0,0.5,1
1001,1631101,Shaedon Sharpe,1610612757,POR,19.0,2022-23,25.0,65.0,0.385,1
1002,1628983,Shai Gilgeous-Alexander,1610612760,OKC,24.0,2022-23,225.0,467.0,0.482,1
1003,1629003,Shake Milton,1610612755,PHI,26.0,2022-23,55.0,133.0,0.414,1
1004,1627885,Shaquille Harrison,1610612747,LAL,29.0,2022-23,3.0,6.0,0.5,1
1005,1631323,Simone Fontecchio,1610612762,UTA,27.0,2022-23,16.0,42.0,0.381,1
1006,1630219,Skylar Mays,1610612757,POR,25.0,2022-23,7.0,14.0,0.5,1
1007,203915,Spencer Dinwiddie,1610612751,BKN,30.0,2022-23,77.0,200.0,0.385,1
1008,1626169,Stanley Johnson,1610612759,SAS,26.0,2022-23,14.0,31.0,0.452,1
1009,1630649,Stanley Umude,1610612765,DET,24.0,2022-23,0.0,0.0,0.0,1
1010,201939,Stephen Curry,1610612744,GSW,35.0,2022-23,97.0,189.0,0.513,1
1011,1628425,Sterling Brown,1610612747,LAL,28.0,2022-23,0.0,0.0,0.0,1
1012,203500,Steven Adams,1610612763,MEM,29.0,2022-23,29.0,57.0,0.509,1
1013,1629004,Svi Mykhailiuk,1610612766,CHA,25.0,2022-23,1.0,17.0,0.059,1
1014,204456,T.J. McConnell,1610612754,IND,31.0,2022-23,76.0,157.0,0.484,1
1015,203933,T.J. Warren,1610612756,PHX,29.0,2022-23,37.0,80.0,0.463,1
1016,201959,Taj Gibson,1610612764,WAS,37.0,2022-23,11.0,29.0,0.379,1
1017,1629659,Talen Horton-Tucker,1610612762,UTA,22.0,2022-23,67.0,157.0,0.427,1
1018,1631106,Tari Eason,1610612745,HOU,21.0,2022-23,34.0,123.0,0.276,1
1019,1627752,Taurean Prince,1610612750,MIN,29.0,2022-23,24.0,51.0,0.471,1
1020,1629611,Terance Mann,1610612746,LAC,26.0,2022-23,24.0,76.0,0.316,1
1021,1629056,Terence Davis,1610612758,SAC,25.0,2022-23,11.0,25.0,0.44,1
1022,203082,Terrence Ross,1610612756,PHX,32.0,2022-23,32.0,65.0,0.492,1
1023,1626179,Terry Rozier,1610612766,CHA,29.0,2022-23,92.0,233.0,0.395,1
1024,1630678,Terry Taylor,1610612741,CHI,23.0,2022-23,5.0,15.0,0.333,1
1025,201152,Thaddeus Young,1610612761,TOR,34.0,2022-23,35.0,71.0,0.493,1
1026,203648,Thanasis Antetokounmpo,1610612749,MIL,30.0,2022-23,3.0,6.0,0.5,1
1027,1630177,Theo Maledon,1610612766,CHA,21.0,2022-23,30.0,79.0,0.38,1
1028,1629033,Theo Pinson,1610612742,DAL,27.0,2022-23,2.0,9.0,0.222,1
1029,1628418,Thomas Bryant,1610612743,DEN,25.0,2022-23,39.0,78.0,0.5,1
1030,203501,Tim Hardaway Jr.,1610612742,DAL,31.0,2022-23,30.0,82.0,0.366,1
1031,202699,Tobias Harris,1610612755,PHI,30.0,2022-23,87.0,185.0,0.47,1
1032,1628396,Tony Bradley,1610612741,CHI,25.0,2022-23,0.0,0.0,0.0,1
1033,1628470,Torrey Craig,1610612756,PHX,32.0,2022-23,27.0,76.0,0.355,1
1034,1629027,Trae Young,1610612737,ATL,24.0,2022-23,194.0,419.0,0.463,1
1035,1630200,Tre Jones,1610612759,SAS,23.0,2022-23,102.0,247.0,0.413,1
1036,1630544,Tre Mann,1610612760,OKC,22.0,2022-23,40.0,107.0,0.374,1
1037,1630570,Trendon Watford,1610612757,POR,22.0,2022-23,59.0,107.0,0.551,1
1038,1630235,Trent Forrest,1610612737,ATL,24.0,2022-23,16.0,36.0,0.444,1
1039,1630243,Trevelin Queen,1610612754,IND,26.0,2022-23,0.0,4.0,0.0,1
1040,1631309,Trevor Hudgins,1610612745,HOU,24.0,2022-23,0.0,1.0,0.0,1
1041,1631211,Trevor Keels,1610612752,NYK,19.0,2022-23,0.0,0.0,0.0,1
1042,1626168,Trey Lyles,1610612758,SAC,27.0,2022-23,13.0,34.0,0.382,1
1043,1630530,Trey Murphy III,1610612740,NOP,22.0,2022-23,33.0,79.0,0.418,1
1044,1628972,Troy Brown Jr.,1610612747,LAL,23.0,2022-23,11.0,42.0,0.262,1
1045,1629660,Ty Jerome,1610612744,GSW,25.0,2022-23,41.0,83.0,0.494,1
1046,1631102,TyTy Washington Jr.,1610612745,HOU,21.0,2022-23,28.0,52.0,0.538,1
1047,1628416,Tyler Dorsey,1610612742,DAL,27.0,2022-23,0.0,0.0,0.0,1
1048,1629639,Tyler Herro,1610612748,MIA,23.0,2022-23,117.0,230.0,0.509,1
1049,1630169,Tyrese Haliburton,1610612754,IND,23.0,2022-23,62.0,136.0,0.456,1
1050,1631213,Tyrese Martin,1610612737,ATL,24.0,2022-23,1.0,3.0,0.333,1
1051,1630178,Tyrese Maxey,1610612755,PHI,22.0,2022-23,79.0,177.0,0.446,1
1052,1626145,Tyus Jones,1610612763,MEM,26.0,2022-23,110.0,220.0,0.5,1
1053,1628962,Udoka Azubuike,1610612762,UTA,23.0,2022-23,8.0,17.0,0.471,1
1054,2617,Udonis Haslem,1610612748,MIA,42.0,2022-23,2.0,3.0,0.667,1
1055,1630586,Usman Garuba,1610612745,HOU,21.0,2022-23,4.0,25.0,0.16,1
1056,1630176,Vernon Carey Jr.,1610612762,UTA,22.0,2022-23,0.0,1.0,0.0,1
1057,203506,Victor Oladipo,1610612748,MIA,30.0,2022-23,25.0,65.0,0.385,1
1058,1631246,Vince Williams Jr.,1610612763,MEM,22.0,2022-23,0.0,0.0,0.0,1
1059,1630249,Vit Krejci,1610612737,ATL,22.0,2022-23,1.0,3.0,0.333,1
1060,1628427,Vlatko Cancar,1610612743,DEN,26.0,2022-23,12.0,34.0,0.353,1
1061,1631117,Walker Kessler,1610612762,UTA,21.0,2022-23,29.0,58.0,0.5,1
1062,1628976,Wendell Carter Jr.,1610612753,ORL,24.0,2022-23,39.0,83.0,0.47,1
1063,1631111,Wendell Moore Jr.,1610612750,MIN,21.0,2022-23,2.0,5.0,0.4,1
1064,1629117,Wenyen Gabriel,1610612747,LAL,26.0,2022-23,27.0,49.0,0.551,1
1065,202083,Wesley Matthews,1610612749,MIL,36.0,2022-23,4.0,12.0,0.333,1
1066,203115,Will Barton,1610612761,TOR,32.0,2022-23,21.0,67.0,0.313,1
1067,1626195,Willy Hernangomez,1610612740,NOP,28.0,2022-23,11.0,38.0,0.289,1
1068,1641645,Xavier Cooks,1610612764,WAS,27.0,2022-23,5.0,11.0,0.455,1
1069,1629875,Xavier Moon,1610612746,LAC,28.0,2022-23,1.0,2.0,0.5,1
1070,1630270,Xavier Sneed,1610612766,CHA,25.0,2022-23,0.0,1.0,0.0,1
1071,1630214,Xavier Tillman,1610612763,MEM,24.0,2022-23,54.0,105.0,0.514,1
1072,1629139,Yuta Watanabe,1610612751,BKN,28.0,2022-23,7.0,21.0,0.333,1
1073,1628380,Zach Collins,1610612759,SAS,25.0,2022-23,73.0,140.0,0.521,1
1074,203897,Zach LaVine,1610612741,CHI,28.0,2022-23,55.0,125.0,0.44,1
1075,1630192,Zeke Nnaji,1610612743,DEN,22.0,2022-23,3.0,9.0,0.333,1
1076,1630533,Ziaire Williams,1610612763,MEM,21.0,2022-23,13.0,25.0,0.52,1
1077,1629627,Zion Williamson,1610612740,NOP,22.0,2022-23,40.0,98.0,0.408,1
1078,1630639,A.J. Lawson,1610612742,DAL,22.0,2022-23,0.0,0.0,0.0,2
1079,1631260,AJ Green,1610612749,MIL,23.0,2022-23,4.0,11.0,0.364,2
1080,1631100,AJ Griffin,1610612737,ATL,19.0,2022-23,31.0,69.0,0.449,2
1081,203932,Aaron Gordon,1610612743,DEN,27.0,2022-23,14.0,57.0,0.246,2
1082,1628988,Aaron Holiday,1610612737,ATL,26.0,2022-23,9.0,23.0,0.391,2
1083,1630174,Aaron Nesmith,1610612754,IND,23.0,2022-23,18.0,44.0,0.409,2
1084,1630598,Aaron Wiggins,1610612760,OKC,24.0,2022-23,0.0,2.0,0.0,2
1085,1629678,Admiral Schofield,1610612753,ORL,26.0,2022-23,0.0,1.0,0.0,2
1086,201143,Al Horford,1610612738,BOS,36.0,2022-23,4.0,20.0,0.2,2
1087,202692,Alec Burks,1610612765,DET,31.0,2022-23,38.0,87.0,0.437,2
1088,1630197,Aleksej Pokusevski,1610612760,OKC,21.0,2022-23,3.0,14.0,0.214,2
1089,1627936,Alex Caruso,1610612741,CHI,29.0,2022-23,6.0,15.0,0.4,2
1090,203458,Alex Len,1610612758,SAC,29.0,2022-23,1.0,3.0,0.333,2
1091,1628993,Alize Johnson,1610612759,SAS,26.0,2022-23,0.0,0.0,0.0,2
1092,1631214,Alondes Williams,1610612751,BKN,23.0,2022-23,0.0,0.0,0.0,2
1093,1630578,Alperen Sengun,1610612745,HOU,20.0,2022-23,12.0,32.0,0.375,2
1094,1629599,Amir Coffey,1610612746,LAC,25.0,2022-23,7.0,22.0,0.318,2
1095,203083,Andre Drummond,1610612741,CHI,29.0,2022-23,0.0,1.0,0.0,2
1096,2738,Andre Iguodala,1610612744,GSW,39.0,2022-23,0.0,0.0,0.0,2
1097,1629614,Andrew Nembhard,1610612754,IND,23.0,2022-23,40.0,96.0,0.417,2
1098,203952,Andrew Wiggins,1610612744,GSW,28.0,2022-23,36.0,85.0,0.424,2
1099,1629014,Anfernee Simons,1610612757,POR,23.0,2022-23,65.0,140.0,0.464,2
1100,203076,Anthony Davis,1610612747,LAL,30.0,2022-23,80.0,197.0,0.406,2
1101,1630162,Anthony Edwards,1610612750,MIN,21.0,2022-23,85.0,231.0,0.368,2
1102,1630264,Anthony Gill,1610612764,WAS,30.0,2022-23,2.0,3.0,0.667,2
1103,1630237,Anthony Lamb,1610612744,GSW,25.0,2022-23,3.0,9.0,0.333,2
1104,1630559,Austin Reaves,1610612747,LAL,24.0,2022-23,24.0,55.0,0.436,2
1105,203085,Austin Rivers,1610612750,MIN,30.0,2022-23,1.0,6.0,0.167,2
1106,1630245,Ayo Dosunmu,1610612741,CHI,23.0,2022-23,21.0,56.0,0.375,2
1107,1628389,Bam Adebayo,1610612748,MIA,25.0,2022-23,52.0,135.0,0.385,2
1108,1627732,Ben Simmons,1610612751,BKN,26.0,2022-23,4.0,11.0,0.364,2
1109,1631097,Bennedict Mathurin,1610612754,IND,20.0,2022-23,34.0,87.0,0.391,2
1110,202687,Bismack Biyombo,1610612756,PHX,30.0,2022-23,0.0,3.0,0.0,2
1111,201933,Blake Griffin,1610612738,BOS,34.0,2022-23,0.0,1.0,0.0,2
1112,1631104,Blake Wesley,1610612759,SAS,20.0,2022-23,9.0,40.0,0.225,2
1113,1626246,Boban Marjanovic,1610612745,HOU,34.0,2022-23,1.0,1.0,1.0,2
1114,1626171,Bobby Portis,1610612749,MIL,28.0,2022-23,73.0,159.0,0.459,2
1115,203992,Bogdan Bogdanovic,1610612737,ATL,30.0,2022-23,41.0,97.0,0.423,2
1116,202711,Bojan Bogdanovic,1610612765,DET,34.0,2022-23,82.0,169.0,0.485,2
1117,1629626,Bol Bol,1610612753,ORL,23.0,2022-23,27.0,75.0,0.36,2
1118,1630538,Bones Hyland,1610612746,LAC,22.0,2022-23,19.0,49.0,0.388,2
1119,203078,Bradley Beal,1610612764,WAS,29.0,2022-23,101.0,212.0,0.476,2
1120,1630527,Brandon Boston Jr.,1610612746,LAC,21.0,2022-23,9.0,25.0,0.36,2
1121,1629634,Brandon Clarke,1610612763,MEM,26.0,2022-23,10.0,21.0,0.476,2
1122,1627742,Brandon Ingram,1610612740,NOP,25.0,2022-23,131.0,299.0,0.438,2
1123,1630296,Braxton Key,1610612765,DET,26.0,2022-23,1.0,1.0,1.0,2
1124,201572,Brook Lopez,1610612749,MIL,35.0,2022-23,41.0,86.0,0.477,2
1125,1628971,Bruce Brown,1610612743,DEN,26.0,2022-23,14.0,52.0,0.269,2
1126,1628981,Bruno Fernando,1610612737,ATL,24.0,2022-23,1.0,2.0,0.5,2
1127,1631121,Bryce McGowens,1610612766,CHA,20.0,2022-23,2.0,13.0,0.154,2
1128,1627854,Bryn Forbes,1610612750,MIN,29.0,2022-23,7.0,14.0,0.5,2
1129,1631205,Buddy Boeheim,1610612765,DET,23.0,2022-23,0.0,1.0,0.0,2
1130,1627741,Buddy Hield,1610612754,IND,30.0,2022-23,42.0,97.0,0.433,2
1131,203468,CJ McCollum,1610612740,NOP,31.0,2022-23,117.0,300.0,0.39,2
1132,1630595,Cade Cunningham,1610612765,DET,21.0,2022-23,27.0,56.0,0.482,2
1133,1631216,Caleb Houstan,1610612753,ORL,20.0,2022-23,3.0,10.0,0.3,2
1134,1628997,Caleb Martin,1610612748,MIA,27.0,2022-23,39.0,81.0,0.481,2
1135,1629629,Cam Reddish,1610612757,POR,23.0,2022-23,5.0,16.0,0.313,2
1136,1630560,Cam Thomas,1610612751,BKN,21.0,2022-23,47.0,121.0,0.388,2
1137,1629661,Cameron Johnson,1610612751,BKN,27.0,2022-23,30.0,68.0,0.441,2
1138,1626166,Cameron Payne,1610612756,PHX,28.0,2022-23,26.0,65.0,0.4,2
1139,1627747,Caris LeVert,1610612739,CLE,28.0,2022-23,14.0,58.0,0.241,2
1140,1630637,Carlik Jones,1610612741,CHI,25.0,2022-23,1.0,3.0,0.333,2
1141,1626224,Cedi Osman,1610612739,CLE,28.0,2022-23,3.0,16.0,0.188,2
1142,1628435,Chance Comanche,1610612757,POR,27.0,2022-23,2.0,3.0,0.667,2
1143,1629646,Charles Bassey,1610612759,SAS,22.0,2022-23,9.0,12.0,0.75,2
1144,1631320,Chima Moneke,1610612758,SAC,27.0,2022-23,0.0,0.0,0.0,2
1145,1629002,Chimezie Metu,1610612758,SAC,26.0,2022-23,5.0,12.0,0.417,2
1146,1628449,Chris Boucher,1610612761,TOR,30.0,2022-23,15.0,31.0,0.484,2
1147,1630537,Chris Duarte,1610612754,IND,25.0,2022-23,20.0,57.0,0.351,2
1148,101108,Chris Paul,1610612756,PHX,37.0,2022-23,104.0,218.0,0.477,2
1149,1629735,Chris Silva,1610612742,DAL,26.0,2022-23,0.0,0.0,0.0,2
1150,1631128,Christian Braun,1610612743,DEN,22.0,2022-23,3.0,15.0,0.2,2
1151,1631132,Christian Koloko,1610612761,TOR,22.0,2022-23,5.0,8.0,0.625,2
1152,1626174,Christian Wood,1610612742,DAL,27.0,2022-23,26.0,72.0,0.361,2
1153,1629643,Chuma Okeke,1610612753,ORL,24.0,2022-23,1.0,8.0,0.125,2
1154,203991,Clint Capela,1610612737,ATL,28.0,2022-23,1.0,2.0,0.5,2
1155,1629632,Coby White,1610612741,CHI,23.0,2022-23,25.0,57.0,0.439,2
1156,1628998,Cody Martin,1610612766,CHA,27.0,2022-23,2.0,6.0,0.333,2
1157,203469,Cody Zeller,1610612748,MIA,30.0,2022-23,0.0,3.0,0.0,2
1158,1630175,Cole Anthony,1610612753,ORL,22.0,2022-23,54.0,125.0,0.432,2
1159,1631306,Cole Swider,1610612747,LAL,23.0,2022-23,0.0,0.0,0.0,2
1160,1629012,Collin Sexton,1610612762,UTA,24.0,2022-23,20.0,37.0,0.541,2
1161,1630557,Corey Kispert,1610612764,WAS,24.0,2022-23,6.0,16.0,0.375,2
1162,202709,Cory Joseph,1610612765,DET,31.0,2022-23,20.0,48.0,0.417,2
1163,1626156,D'Angelo Russell,1610612747,LAL,27.0,2022-23,82.0,163.0,0.503,2
1164,1630227,Daishen Nix,1610612745,HOU,21.0,2022-23,1.0,6.0,0.167,2
1165,1630625,Dalano Banton,1610612761,TOR,23.0,2022-23,2.0,15.0,0.133,2
1166,1631207,Dalen Terry,1610612741,CHI,20.0,2022-23,2.0,5.0,0.4,2
1167,1627745,Damian Jones,1610612762,UTA,27.0,2022-23,1.0,1.0,1.0,2
1168,203081,Damian Lillard,1610612757,POR,32.0,2022-23,56.0,111.0,0.505,2
1169,1627814,Damion Lee,1610612756,PHX,30.0,2022-23,24.0,57.0,0.421,2
1170,1629655,Daniel Gafford,1610612764,WAS,24.0,2022-23,7.0,16.0,0.438,2
1171,1628464,Daniel Theis,1610612754,IND,31.0,2022-23,0.0,4.0,0.0,2
1172,201980,Danny Green,1610612739,CLE,35.0,2022-23,2.0,3.0,0.667,2
1173,1627863,Danuel House Jr.,1610612755,PHI,29.0,2022-23,6.0,12.0,0.5,2
1174,203967,Dario Saric,1610612760,OKC,29.0,2022-23,2.0,23.0,0.087,2
1175,1629647,Darius Bazley,1610612756,PHX,22.0,2022-23,3.0,10.0,0.3,2
1176,1630620,Darius Days,1610612745,HOU,23.0,2022-23,0.0,0.0,0.0,2
1177,1629636,Darius Garland,1610612739,CLE,23.0,2022-23,83.0,204.0,0.407,2
1178,1630561,David Duke Jr.,1610612751,BKN,23.0,2022-23,3.0,5.0,0.6,2
1179,1631223,David Roddy,1610612763,MEM,22.0,2022-23,5.0,13.0,0.385,2
1180,1630558,Davion Mitchell,1610612758,SAC,24.0,2022-23,26.0,54.0,0.481,2
1181,202722,Davis Bertans,1610612742,DAL,30.0,2022-23,2.0,2.0,1.0,2
1182,1628432,Davon Reed,1610612747,LAL,27.0,2022-23,5.0,14.0,0.357,2
1183,1630549,Day'Ron Sharpe,1610612751,BKN,21.0,2022-23,0.0,1.0,0.0,2
1184,1628368,De'Aaron Fox,1610612758,SAC,25.0,2022-23,118.0,251.0,0.47,2
1185,1629631,De'Andre Hunter,1610612737,ATL,25.0,2022-23,107.0,212.0,0.505,2
1186,1629001,De'Anthony Melton,1610612755,PHI,24.0,2022-23,12.0,34.0,0.353,2
1187,201599,DeAndre Jordan,1610612743,DEN,34.0,2022-23,1.0,2.0,0.5,2
